FeatureID,Taxon,Confidence
ASV_1028,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvivirga;uncultured bacterium,0.819
ASV_1029,Bacteria;Planctomycetes,1.000
ASV_1030,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_1031,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus,1.000
ASV_1032,Bacteria;Proteobacteria;Gammaproteobacteria;UBA4486,0.859
ASV_1033,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae,0.982
ASV_1034,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;wastewater metagenome,1.000
ASV_1035,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,0.988
ASV_1036,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alishewanella,0.901
ASV_1037,Unassigned,0.846
ASV_1038,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae,0.891
ASV_1039,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter,1.000
ASV_1040,Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade,0.989
ASV_1041,Bacteria,0.971
ASV_1042,Bacteria;Bacteroidetes,0.727
ASV_1043,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;uncultured Colwelliaceae bacterium,0.985
ASV_1044,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,0.983
ASV_1045,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;uncultured;uncultured sediment bacterium,0.758
ASV_1046,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Tychonema CCAP 1459-11B,0.831
ASV_1047,Bacteria,0.995
ASV_1048,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured;uncultured Myxococcales bacterium,0.986
ASV_1049,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae,0.998
ASV_1050,Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast,1.000
ASV_1051,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella,1.000
ASV_1052,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,1.000
ASV_1053,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,0.792
ASV_1054,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Tepidibacter,1.000
ASV_1055,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina,0.995
ASV_1056,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.947
ASV_1057,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 4;Crassaminicella;uncultured Firmicutes bacterium,0.939
ASV_1058,Bacteria;Proteobacteria;Deltaproteobacteria,0.750
ASV_1059,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1060,Bacteria;Planctomycetes;BD7-11;uncultured bacterium,0.995
ASV_1061,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio,0.985
ASV_1062,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio,0.993
ASV_1063,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.889
ASV_1064,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;Tropicibacter naphthalenivorans,0.979
ASV_1065,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio renipiscarius,0.852
ASV_1066,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Neisseriaceae;uncultured;uncultured bacterium,0.978
ASV_1067,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Loktanella ponticola,1.000
ASV_1068,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis,1.000
ASV_1069,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis,1.000
ASV_1070,Bacteria,0.990
ASV_1071,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio japonicus Ueda107,0.723
ASV_1072,Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;uncultured,1.000
ASV_1073,Bacteria;Proteobacteria;Gammaproteobacteria;F9P41300-M23;uncultured bacterium,1.000
ASV_1074,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,0.968
ASV_1075,Bacteria;Planctomycetes;028H05-P-BN-P5,0.904
ASV_1076,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Leucothrix,1.000
ASV_1077,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0.999
ASV_1078,Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga,0.999
ASV_1079,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;Roseovarius nanhaiticus,0.914
ASV_1080,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litorimicrobium;uncultured marine bacterium,0.993
ASV_1081,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;uncultured Labrenzia sp.,0.983
ASV_1082,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium,0.900
ASV_1083,Bacteria,0.972
ASV_1084,Bacteria;Firmicutes;Clostridia;Clostridiales;Family XII;Fusibacter;uncultured bacterium,0.931
ASV_1085,Bacteria;Proteobacteria;Gammaproteobacteria,0.908
ASV_1086,Bacteria;Proteobacteria;Gammaproteobacteria,0.888
ASV_1087,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_1088,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter,0.996
ASV_1089,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella upenei,0.866
ASV_1090,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured,0.823
ASV_1091,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;uncultured organism,0.905
ASV_1092,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;unidentified proteobacterium,0.991
ASV_1093,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,1.000
ASV_1094,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium,1.000
ASV_1095,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia,1.000
ASV_1096,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,0.977
ASV_1097,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,1.000
ASV_1098,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,0.872
ASV_1099,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_1100,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella,0.733
ASV_1101,Unassigned,0.758
ASV_1102,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae,0.820
ASV_1103,Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;metagenome,0.794
ASV_1104,Bacteria;Proteobacteria;Gammaproteobacteria,0.912
ASV_1105,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chryseomicrobium,1.000
ASV_1106,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1107,Bacteria,0.977
ASV_1108,Bacteria,0.799
ASV_1109,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae,0.902
ASV_1110,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Anaeromicrobium;uncultured bacterium,0.772
ASV_1111,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;BIyi10;metagenome,0.942
ASV_1112,Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae,0.796
ASV_1113,Bacteria,0.993
ASV_1114,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;uncultured Glaciecola sp.,0.825
ASV_1115,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus,0.993
ASV_1116,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;uncultured Desulfocapsa sp.,0.833
ASV_1117,Bacteria,1.000
ASV_1118,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,0.999
ASV_1119,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,0.992
ASV_1120,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;unidentified proteobacterium,0.994
ASV_1121,Bacteria;Proteobacteria;Gammaproteobacteria;AT-s2-59,0.745
ASV_1122,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;Owenweeksia;uncultured marine bacterium,1.000
ASV_1123,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;uncultured,0.962
ASV_1124,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 2;Alkaliphilus,0.988
ASV_1125,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter,1.000
ASV_1126,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.999
ASV_1127,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1128,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinibacterium;uncultured alpha proteobacterium,0.996
ASV_1129,Bacteria;Firmicutes;Bacilli;Bacillales,0.803
ASV_1130,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25,0.736
ASV_1131,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;uncultured organism,0.983
ASV_1132,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_1133,Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;uncultured bacterium,0.861
ASV_1134,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1135,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Lautropia,1.000
ASV_1136,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus sp. YIM 75723,0.732
ASV_1137,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,0.974
ASV_1138,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Ponticaulis;uncultured alpha proteobacterium,1.000
ASV_1139,Bacteria;Proteobacteria;Gammaproteobacteria,0.986
ASV_1140,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax,0.986
ASV_1141,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;uncultured deep-sea bacterium,0.750
ASV_1142,Bacteria;Proteobacteria,0.928
ASV_1143,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured,1.000
ASV_1144,Bacteria,0.939
ASV_1145,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1146,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1147,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales,0.896
ASV_1148,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium,1.000
ASV_1149,Bacteria;Proteobacteria;Alphaproteobacteria,0.999
ASV_1150,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales,0.820
ASV_1151,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Gimesiaceae;uncultured;planctomycete DDSW1318,0.897
ASV_1152,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,0.982
ASV_1153,Bacteria,0.716
ASV_1154,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,0.992
ASV_1155,Bacteria,0.995
ASV_1156,Bacteria;Proteobacteria;Gammaproteobacteria;B2M28,0.982
ASV_1157,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella,1.000
ASV_1158,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter clade NAC11-7 lineage;uncultured Pelagicola sp.,0.826
ASV_1159,Bacteria,0.999
ASV_1160,Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella,1.000
ASV_1161,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;uncultured bacterium,1.000
ASV_1162,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Ralstonia,0.922
ASV_1163,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus,0.765
ASV_1164,Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;uncultured marine bacterium,0.984
ASV_1165,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured;uncultured delta proteobacterium,0.988
ASV_1166,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;Reichenbachiella,1.000
ASV_1167,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_1168,Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga,0.997
ASV_1169,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.927
ASV_1170,Bacteria;Planctomycetes;OM190;unidentified planctomycete,1.000
ASV_1171,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;iron-reducing bacterium enrichment culture clone HN3,0.969
ASV_1172,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Comamonas,0.973
ASV_1173,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria,1.000
ASV_1174,Bacteria;Firmicutes;Bacilli;Bacillales;Family XII;Exiguobacterium,1.000
ASV_1175,Bacteria;Acidobacteria;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter;uncultured Acidobacteria bacterium,1.000
ASV_1176,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;uncultured;uncultured gamma proteobacterium,0.958
ASV_1177,Bacteria,0.967
ASV_1178,Bacteria;Firmicutes;Clostridia;Clostridiales;Family XII;Fusibacter,1.000
ASV_1179,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae,0.999
ASV_1180,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured bacterium,1.000
ASV_1181,Bacteria;Firmicutes;Clostridia;Clostridiales;Family XII;Fusibacter;Clostridium sp. BA-1,0.989
ASV_1182,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Halocynthiibacter;uncultured alpha proteobacterium,0.989
ASV_1183,Bacteria;Dependentiae;Babeliae;Babeliales;uncultured bacterium,0.925
ASV_1184,Bacteria,0.999
ASV_1185,Bacteria;Proteobacteria,0.795
ASV_1186,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1187,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae,0.799
ASV_1188,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,1.000
ASV_1189,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Candidatus Berkiella;uncultured organism,0.916
ASV_1190,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,0.999
ASV_1191,Bacteria;Proteobacteria;Gammaproteobacteria,1.000
ASV_1192,Bacteria;Proteobacteria,0.920
ASV_1193,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,0.817
ASV_1194,Bacteria,1.000
ASV_1195,Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales,0.733
ASV_1196,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales,0.873
ASV_1197,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;uncultured proteobacterium,0.791
ASV_1198,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,0.774
ASV_1199,Bacteria,0.755
ASV_1200,Bacteria;Firmicutes;Clostridia;Clostridiales,0.998
ASV_1201,Bacteria;Proteobacteria;Gammaproteobacteria,0.771
ASV_1202,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;uncultured alpha proteobacterium,0.867
ASV_1203,Bacteria;Proteobacteria,0.964
ASV_1204,Bacteria;Firmicutes;Clostridia;Clostridiales,0.818
ASV_1205,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae,1.000
ASV_1206,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter,0.838
ASV_1207,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira;Saprospira sp. CNJ640,0.857
ASV_1208,Bacteria,0.980
ASV_1209,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter,0.954
ASV_1210,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,1.000
ASV_1211,Bacteria;Proteobacteria;Alphaproteobacteria,0.724
ASV_1212,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Tepidibacter,1.000
ASV_1213,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae;Denitromonas;uncultured bacterium,0.901
ASV_1214,Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536,0.972
ASV_1215,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,0.996
ASV_1216,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 4;Caminicella;uncultured bacterium,0.709
ASV_1217,Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales,0.848
ASV_1218,Bacteria,1.000
ASV_1219,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae,0.969
ASV_1220,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Microscillaceae;Microscilla,1.000
ASV_1221,Bacteria;Firmicutes;Clostridia;Clostridiales,0.872
ASV_1222,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.711
ASV_1223,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Variovorax,0.856
ASV_1224,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Aquabacterium;uncultured beta proteobacterium,0.733
ASV_1225,Unassigned,0.316
ASV_1226,Bacteria,0.992
ASV_1227,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Catenovulum;uncultured bacterium,0.830
ASV_1228,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured,0.702
ASV_1229,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sediminimonas,0.720
ASV_1230,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured Jannaschia sp.,0.999
ASV_1231,Bacteria,0.999
ASV_1232,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia,0.857
ASV_1233,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;Pseudohongiella acticola,0.998
ASV_1234,Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;uncultured;uncultured sediment bacterium,0.993
ASV_1235,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,0.983
ASV_1236,Bacteria;Firmicutes;Bacilli;Bacillales;Family XI;Gemella,1.000
ASV_1237,Bacteria;Proteobacteria;Alphaproteobacteria,1.000
ASV_1238,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;Methylophilus,0.920
ASV_1239,Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae,1.000
ASV_1240,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae,0.999
ASV_1241,Bacteria,0.975
ASV_1242,Bacteria,0.988
ASV_1243,Bacteria,0.732
ASV_1244,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,1.000
ASV_1245,Bacteria,0.996
ASV_1246,Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Planktothrix NIVA-CYA 15,0.952
ASV_1247,Bacteria,0.986
ASV_1248,Bacteria,0.946
ASV_1249,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae;Saccharicrinis;Saccharicrinis fermentans DSM 9555 = JCM 21142,0.731
ASV_1250,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium,0.889
ASV_1251,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae,0.944
ASV_1252,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Rheinheimera,0.987
ASV_1253,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Xuhuaishuia,0.990
ASV_1254,Bacteria;Proteobacteria,0.854
ASV_1255,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira;Saprospira sp. CNJ640,0.932
ASV_1256,Bacteria;Dependentiae;Babeliae;Babeliales,0.975
ASV_1257,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae,1.000
ASV_1258,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter,0.946
ASV_1259,Bacteria,0.977
ASV_1260,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus,1.000
ASV_1261,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Martelella,1.000
ASV_1262,Bacteria;Proteobacteria;Gammaproteobacteria;BD7-8,1.000
ASV_1263,Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;uncultured delta proteobacterium,0.938
ASV_1264,Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae,0.813
ASV_1265,Bacteria,0.989
ASV_1266,Bacteria;Proteobacteria,0.871
ASV_1267,Bacteria;Firmicutes,0.997
ASV_1268,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter,0.854
ASV_1269,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 4;Crassaminicella;Inediibacterium massiliense,0.982
ASV_1270,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;unidentified marine bacterioplankton,0.771
